epoch,loss,r_squared,val_loss,val_r_squared
0,8.334421157836914,-0.07815151661634445,6.48631477355957,0.1529100090265274
1,5.111012935638428,0.3389458954334259,3.8315775394439697,0.4989638328552246
2,4.247254848480225,0.4495277404785156,3.65726375579834,0.5216682553291321
3,4.070864677429199,0.47156795859336853,3.5146145820617676,0.5403110384941101
4,3.9348411560058594,0.4893008768558502,3.371561050415039,0.5589985847473145
5,3.8035542964935303,0.5068085193634033,3.2133824825286865,0.5796636343002319
6,3.6557278633117676,0.5260844230651855,3.0643081665039062,0.5991724133491516
7,3.498155117034912,0.5464625358581543,2.865443468093872,0.6251850128173828
8,3.315239429473877,0.5704252123832703,2.6343204975128174,0.6554583311080933
9,3.086160898208618,0.6000017523765564,2.3363335132598877,0.6945024132728577
10,2.8219118118286133,0.6345521807670593,1.9902592897415161,0.7398347854614258
11,2.55039119720459,0.6695119142532349,1.7030507326126099,0.7774409055709839
12,2.3247666358947754,0.6986355781555176,1.4767260551452637,0.8070380091667175
13,2.1516222953796387,0.7210920453071594,1.32672917842865,0.8266280293464661
14,2.0189671516418457,0.7381412982940674,1.1991417407989502,0.8432928919792175
15,1.9158612489700317,0.751639187335968,1.1241507530212402,0.8530799746513367
16,1.8377605676651,0.7618526220321655,1.032496452331543,0.8650467991828918
17,1.7691504955291748,0.7705899477005005,0.9664869904518127,0.873669445514679
18,1.7059050798416138,0.7789969444274902,0.9192342162132263,0.8798535466194153
19,1.6596804857254028,0.7846879363059998,0.9031155109405518,0.8819692730903625
20,1.6108856201171875,0.7910537719726562,0.8504031896591187,0.8888574838638306
21,1.566784143447876,0.7968547940254211,0.8094307780265808,0.894213080406189
22,1.5251715183258057,0.8022762537002563,0.7754857540130615,0.8986536264419556
23,1.4822741746902466,0.8077002167701721,0.7774484157562256,0.8984007835388184
24,1.449770212173462,0.8121600151062012,0.7342777252197266,0.9040417671203613
25,1.4154860973358154,0.816541850566864,0.7056591510772705,0.9077819585800171
26,1.3914841413497925,0.8196282982826233,0.6997116804122925,0.9085686802864075
27,1.3637083768844604,0.8230924010276794,0.7015411853790283,0.9083259701728821
28,1.3272416591644287,0.8280603885650635,0.6765462160110474,0.9115894436836243
29,1.306954026222229,0.8304072618484497,0.6218100786209106,0.9187480807304382
30,1.279163122177124,0.8342233300209045,0.6513473987579346,0.9148992300033569
31,1.265149712562561,0.8359923362731934,0.6162081956863403,0.9194920659065247
32,1.2420669794082642,0.8387855887413025,0.6044445037841797,0.9210201501846313
33,1.2190189361572266,0.8420160412788391,0.5925450921058655,0.9225801229476929
34,1.1943647861480713,0.8452352285385132,0.5592883229255676,0.9269348382949829
35,1.183056354522705,0.8464646339416504,0.5720004439353943,0.925268828868866
36,1.1663932800292969,0.8488075733184814,0.5303119421005249,0.9307113885879517
37,1.1437968015670776,0.8517556190490723,0.5251926183700562,0.9313901662826538
38,1.1309319734573364,0.8534399271011353,0.5533214807510376,0.9277225732803345
39,1.1123206615447998,0.8557893633842468,0.49542146921157837,0.9352884292602539
40,1.1026606559753418,0.8568764925003052,0.5095229744911194,0.9334484934806824
41,1.0826767683029175,0.8596736788749695,0.506708562374115,0.9338210821151733
42,1.075117826461792,0.8606619834899902,0.4715443551540375,0.9384134411811829
43,1.0636391639709473,0.8621518015861511,0.47861456871032715,0.9374818801879883
44,1.0503425598144531,0.8637328147888184,0.45664989948272705,0.9403414726257324
45,1.0441354513168335,0.8646146059036255,0.4764679968357086,0.9377630352973938
46,1.0223872661590576,0.8674781918525696,0.46813496947288513,0.9388502240180969
47,1.011862874031067,0.8687453269958496,0.4608836770057678,0.9398016929626465
48,1.001712679862976,0.8701030611991882,0.44257307052612305,0.9421902894973755
49,0.9958990812301636,0.8708089590072632,0.4266914427280426,0.9442697763442993
50,0.9837701916694641,0.8723589181900024,0.451752245426178,0.941000759601593
51,0.9739515781402588,0.8736796975135803,0.4057162404060364,0.9469925761222839
52,0.965995728969574,0.8747050762176514,0.4344240725040436,0.9432471990585327
53,0.9571290612220764,0.8758838176727295,0.41810113191604614,0.9453811645507812
54,0.9436535835266113,0.8776877522468567,0.4115051031112671,0.9462488889694214
55,0.9391895532608032,0.8782185912132263,0.41446274518966675,0.9458614587783813
56,0.9256017804145813,0.8799197673797607,0.4234963357448578,0.9446890950202942
57,0.9196667671203613,0.8807607889175415,0.40206554532051086,0.9474886059761047
58,0.9098110795021057,0.8820844888687134,0.41048556566238403,0.9463865160942078
59,0.8977285027503967,0.8836499452590942,0.3989132344722748,0.9479026794433594
60,0.8925915956497192,0.8842648863792419,0.40466880798339844,0.9471519589424133
61,0.8824386596679688,0.8855844736099243,0.4055873453617096,0.9470154047012329
62,0.8785593509674072,0.8860902190208435,0.41103053092956543,0.9463092088699341
63,0.8797901272773743,0.8859973549842834,0.372978538274765,0.9512885212898254
64,0.8653406500816345,0.8878026008605957,0.39020249247550964,0.9490377306938171
65,0.8600280284881592,0.8885407447814941,0.3704018294811249,0.9516094326972961
66,0.8494083285331726,0.8898880481719971,0.36074337363243103,0.9528909921646118
67,0.8511365056037903,0.8896509408950806,0.3744691014289856,0.9510965347290039
68,0.8399639129638672,0.8910801410675049,0.3728531002998352,0.9513030052185059
69,0.8303430676460266,0.8922263979911804,0.3654326796531677,0.9522644877433777
70,0.8259419202804565,0.8929339051246643,0.3959938883781433,0.9482898712158203
71,0.8195287585258484,0.8937427401542664,0.35932743549346924,0.9530644416809082
72,0.8196960091590881,0.8936976194381714,0.3502355217933655,0.9542523622512817
73,0.8085584044456482,0.8951590657234192,0.3750404715538025,0.9510137438774109
74,0.8048431277275085,0.8956816792488098,0.37811797857284546,0.9506033062934875
75,0.8011526465415955,0.8960000872612,0.3859459459781647,0.9495872259140015
76,0.7961151599884033,0.8968213796615601,0.36709776520729065,0.9520463943481445
77,0.7891491651535034,0.8977293968200684,0.3385389447212219,0.9557790756225586
78,0.7910799980163574,0.8974409699440002,0.3533734083175659,0.9538323283195496
79,0.7845107316970825,0.898291826248169,0.3619432747364044,0.9527130126953125
80,0.7743373513221741,0.8996191620826721,0.34959354996681213,0.954327404499054
81,0.7691439390182495,0.9002593159675598,0.34361663460731506,0.9551061391830444
82,0.7728927135467529,0.8997833728790283,0.36057138442993164,0.9529093503952026
83,0.7605069279670715,0.9013125896453857,0.33888792991638184,0.9557501077651978
84,0.7623109221458435,0.9010405540466309,0.3495352268218994,0.9543541669845581
85,0.7554081678390503,0.9020354747772217,0.3698986768722534,0.9516869783401489
86,0.7511597275733948,0.9025238156318665,0.3269768953323364,0.9572943449020386
87,0.7481405138969421,0.9030588865280151,0.3297612965106964,0.9569238424301147
88,0.7444537878036499,0.9033688902854919,0.3394309878349304,0.955661952495575
89,0.7329028844833374,0.9049521088600159,0.3457516133785248,0.9548324346542358
90,0.7290125489234924,0.9055436849594116,0.3590741753578186,0.9530879855155945
91,0.7302054762840271,0.9052338004112244,0.33279845118522644,0.9565238952636719
92,0.7216299772262573,0.9064156413078308,0.3471309542655945,0.9546585083007812
93,0.721291720867157,0.9064065217971802,0.36850523948669434,0.9518653750419617
94,0.717435359954834,0.9068503379821777,0.34831804037094116,0.954497218132019
95,0.7146023511886597,0.9073449373245239,0.35387495160102844,0.9537796974182129
96,0.7053530812263489,0.9085081815719604,0.3371375501155853,0.9559587240219116
97,0.702120304107666,0.9089938998222351,0.34790322184562683,0.9545537829399109
98,0.7039844393730164,0.9086894989013672,0.3326648771762848,0.9565339088439941
99,0.695277750492096,0.9098186492919922,0.3362570106983185,0.9560621380805969
100,0.6941473484039307,0.9100080728530884,0.32168594002723694,0.9579655528068542
101,0.6967356204986572,0.9096652865409851,0.34411904215812683,0.9550501704216003
102,0.6923128366470337,0.9102309346199036,0.3029850721359253,0.9604212641716003
103,0.6835581660270691,0.9114286303520203,0.3223315477371216,0.9578834772109985
104,0.679737389087677,0.9117398262023926,0.32589322328567505,0.9574185609817505
105,0.6760855913162231,0.9122955203056335,0.3076082468032837,0.9598084688186646
106,0.6780998110771179,0.9120683073997498,0.32722797989845276,0.9572494626045227
107,0.6694718599319458,0.913180410861969,0.32662779092788696,0.9573291540145874
108,0.6631786823272705,0.9140174388885498,0.36446279287338257,0.9523972272872925
109,0.6664127111434937,0.9135922789573669,0.33375224471092224,0.9563932418823242
110,0.6628432273864746,0.914027750492096,0.3316428065299988,0.9566740989685059
111,0.6622052788734436,0.9140868186950684,0.32392457127571106,0.9576869010925293
112,0.6539931893348694,0.9151911735534668,0.3326680362224579,0.9565410614013672
113,0.6507653594017029,0.9156257510185242,0.3148735463619232,0.9588605761528015
114,0.6538962721824646,0.9151181578636169,0.316921591758728,0.9585903286933899
115,0.6498737931251526,0.9156859517097473,0.32612335681915283,0.9573831558227539
116,0.6410269737243652,0.9168537259101868,0.30819112062454224,0.9597285389900208
117,0.6451950073242188,0.9163526296615601,0.3270738422870636,0.9572561979293823
118,0.6460862755775452,0.9163020253181458,0.3158141076564789,0.9587310552597046
119,0.6357766389846802,0.917607843875885,0.31168898940086365,0.9592841863632202
120,0.62947016954422,0.9183689951896667,0.31400713324546814,0.9589751958847046
121,0.6345783472061157,0.9175817370414734,0.3083740770816803,0.959696888923645
122,0.6306246519088745,0.9182076454162598,0.29804566502571106,0.9610424041748047
123,0.6304420828819275,0.9182486534118652,0.32913312315940857,0.9569896459579468
124,0.6252031326293945,0.9189252257347107,0.3099921643733978,0.9595003128051758
125,0.6251842379570007,0.9189431071281433,0.28984981775283813,0.9621230363845825
126,0.6200566291809082,0.9195757508277893,0.29442813992500305,0.9615277051925659
127,0.6179278492927551,0.919900119304657,0.29866960644721985,0.9609733819961548
128,0.6155703663825989,0.9201949238777161,0.3215853273868561,0.9579858779907227
129,0.6185387969017029,0.919765055179596,0.3047870993614197,0.9601848721504211
130,0.6105647683143616,0.9207494854927063,0.3137022852897644,0.9590059518814087
131,0.6085370182991028,0.9210454225540161,0.3106471002101898,0.9594090580940247
132,0.6063753962516785,0.9214299917221069,0.3038375675678253,0.9603008031845093
133,0.6039179563522339,0.9216876029968262,0.2924426198005676,0.9617875814437866
134,0.5989492535591125,0.9222957491874695,0.32105961441993713,0.9580540657043457
135,0.5996736288070679,0.9222422242164612,0.3014708459377289,0.9606062769889832
136,0.6004589200019836,0.9221259951591492,0.32582899928092957,0.9574249982833862
137,0.5949945449829102,0.9228399395942688,0.3098134994506836,0.9595301747322083
138,0.5866733193397522,0.9239603281021118,0.317385196685791,0.9585404396057129
139,0.5967161655426025,0.9225873351097107,0.287521094083786,0.9624274373054504
140,0.5929402112960815,0.9230241179466248,0.31197112798690796,0.9592386484146118
141,0.591819167137146,0.9232892394065857,0.2854692041873932,0.962692379951477
142,0.5860498547554016,0.9239879250526428,0.27801913022994995,0.9636579751968384
143,0.5802845358848572,0.9247555136680603,0.30692020058631897,0.9598913192749023
144,0.5855904221534729,0.9240716695785522,0.2810596525669098,0.9632741212844849
145,0.5803321599960327,0.9247884154319763,0.2988881766796112,0.960950493812561
146,0.5776407718658447,0.9250996112823486,0.2984265387058258,0.961020827293396
147,0.5801177024841309,0.9247586131095886,0.3073955178260803,0.9598361849784851
148,0.5763273239135742,0.9253038167953491,0.2840942144393921,0.96287602186203
149,0.5743351578712463,0.9255602955818176,0.3048194944858551,0.9601625204086304
150,0.5714450478553772,0.9259066581726074,0.3063924014568329,0.959957480430603
151,0.5702252984046936,0.9260652661323547,0.2879370450973511,0.9623773694038391
152,0.5672919154167175,0.9264309406280518,0.3157027065753937,0.9587498903274536
153,0.5674207806587219,0.9262992739677429,0.2775242328643799,0.9637342691421509
154,0.5669520497322083,0.9264693856239319,0.30362096428871155,0.9603246450424194
155,0.5611073970794678,0.9272615313529968,0.2841580808162689,0.9628704786300659
156,0.561241865158081,0.9272164702415466,0.28580883145332336,0.9626437425613403
157,0.5616399645805359,0.9271818399429321,0.2714230716228485,0.9645200967788696
158,0.5583973526954651,0.927581787109375,0.2816925346851349,0.9631853103637695
159,0.5550765991210938,0.9280505180358887,0.27195224165916443,0.9644560813903809
160,0.5557449460029602,0.9279672503471375,0.2823948264122009,0.9630853533744812
161,0.5555250644683838,0.9279383420944214,0.28616559505462646,0.9626011848449707
162,0.5518413782119751,0.9284250140190125,0.28829169273376465,0.9623273015022278
163,0.5523181557655334,0.9283159971237183,0.2705969512462616,0.9646351933479309
164,0.5489685535430908,0.9288749694824219,0.28003793954849243,0.9634121656417847
165,0.5467430949211121,0.9290763735771179,0.2708474397659302,0.9646045565605164
166,0.5489650964736938,0.9288125038146973,0.28106051683425903,0.9632697105407715
167,0.5468419790267944,0.9291032552719116,0.2723011076450348,0.9644008874893188
168,0.5432355403900146,0.9295143485069275,0.27675968408584595,0.9638105630874634
169,0.5392611026763916,0.9300095438957214,0.29032236337661743,0.9620486497879028
170,0.5406205654144287,0.9299603700637817,0.24960331618785858,0.9673837423324585
171,0.5364585518836975,0.9304308891296387,0.286017507314682,0.9626450538635254
172,0.5345649123191833,0.9306139945983887,0.25933682918548584,0.9661151766777039
173,0.5401588678359985,0.9299944043159485,0.2582203149795532,0.9662476778030396
174,0.5340599417686462,0.930749773979187,0.2574302852153778,0.9663480520248413
175,0.5339183807373047,0.930732250213623,0.30111387372016907,0.960650622844696
176,0.5273358821868896,0.9316457509994507,0.24544894695281982,0.9679163098335266
177,0.5325661301612854,0.9309489727020264,0.2513045370578766,0.9671452641487122
178,0.5265415906906128,0.9317336082458496,0.2858665883541107,0.962631106376648
179,0.529913067817688,0.9312375783920288,0.2719365060329437,0.9644416570663452
180,0.5256848335266113,0.931819498538971,0.2515260875225067,0.9671272039413452
181,0.5225236415863037,0.9322047829627991,0.25532200932502747,0.9666324853897095
182,0.5223089456558228,0.9322835803031921,0.2407931387424469,0.9685287475585938
183,0.5187815427780151,0.9327244162559509,0.25526055693626404,0.966640293598175
184,0.5222268104553223,0.9323137998580933,0.2543812394142151,0.9667539596557617
185,0.5201048851013184,0.9325536489486694,0.2783653438091278,0.9636178016662598
186,0.5123270750045776,0.9335101246833801,0.25717777013778687,0.9663942456245422
187,0.5128844380378723,0.9334554076194763,0.22976449131965637,0.9699727296829224
188,0.5142925977706909,0.9333266019821167,0.23749862611293793,0.9689539670944214
189,0.5174832940101624,0.9329091310501099,0.2479737401008606,0.967585563659668
190,0.511387050151825,0.9336734414100647,0.2504596710205078,0.9672573804855347
191,0.5113024115562439,0.9337456226348877,0.24652738869190216,0.9677653312683105
192,0.5107424259185791,0.9337260723114014,0.25496745109558105,0.9666787981987
193,0.5090216994285583,0.934040367603302,0.24511194229125977,0.9679641723632812
194,0.509864866733551,0.9338492155075073,0.2524872124195099,0.9669946432113647
195,0.5068946480751038,0.9342761039733887,0.2614768147468567,0.9658242464065552
196,0.5064680576324463,0.9343034029006958,0.24394625425338745,0.9681094884872437
197,0.5047518014907837,0.9345283508300781,0.22537225484848022,0.9705451726913452
198,0.4983394742012024,0.9353887438774109,0.2556021213531494,0.9665835499763489
199,0.5038853883743286,0.9347148537635803,0.23142579197883606,0.9697415232658386
200,0.5038812756538391,0.9346774220466614,0.2580229640007019,0.9662755727767944
201,0.5021132826805115,0.934877872467041,0.2365967333316803,0.9690731763839722
202,0.49722036719322205,0.9355087280273438,0.24728848040103912,0.9676783680915833
203,0.49915942549705505,0.9353364706039429,0.2278328686952591,0.9702156186103821
204,0.4909070134162903,0.9362717866897583,0.26196426153182983,0.96575528383255
205,0.4939911365509033,0.9359591603279114,0.21012207865715027,0.9725291132926941
206,0.49594926834106445,0.9357250332832336,0.23489511013031006,0.9692943692207336
207,0.4856848418712616,0.9369571208953857,0.24153989553451538,0.9684191942214966
208,0.4926338791847229,0.9361409544944763,0.256825715303421,0.9664198160171509
209,0.49267083406448364,0.936056911945343,0.240594744682312,0.9685397148132324
210,0.4867933988571167,0.9368541836738586,0.2311740517616272,0.9697781801223755
211,0.4891347885131836,0.9365928769111633,0.2357860654592514,0.9691787958145142
212,0.4884769916534424,0.9366194009780884,0.24592693150043488,0.9678453207015991
213,0.48648738861083984,0.9369249939918518,0.24338190257549286,0.9681918025016785
214,0.48463258147239685,0.9371640086174011,0.23674267530441284,0.9690569043159485
215,0.48516663908958435,0.9370932579040527,0.22220617532730103,0.9709457159042358
216,0.4829220473766327,0.9373363852500916,0.22084687650203705,0.9711297750473022
217,0.4786224961280823,0.937951922416687,0.2447296679019928,0.9679959416389465
218,0.4789542555809021,0.9378730654716492,0.24233777821063995,0.9683141708374023
219,0.4820799231529236,0.9375070333480835,0.2246987223625183,0.970617949962616
220,0.47900640964508057,0.937913715839386,0.23535199463367462,0.9692136645317078
221,0.4807558059692383,0.9376458525657654,0.22304575145244598,0.9708267450332642
222,0.4831973612308502,0.9373583793640137,0.23779773712158203,0.9689078330993652
223,0.4813220202922821,0.9376401305198669,0.23303312063217163,0.9695318341255188
224,0.4771972596645355,0.9381534457206726,0.22682781517505646,0.9703319668769836
225,0.47466039657592773,0.9384693503379822,0.22709736227989197,0.9703031778335571
226,0.47513386607170105,0.938376784324646,0.22111114859580994,0.9710966348648071
227,0.4724034070968628,0.9386976957321167,0.21830356121063232,0.9714624285697937
228,0.473224937915802,0.9386759400367737,0.21941238641738892,0.9713312983512878
229,0.470581978559494,0.9390254616737366,0.22904717922210693,0.970079779624939
230,0.4730587601661682,0.9386293292045593,0.21547631919384003,0.971841037273407
231,0.4652368426322937,0.9396469593048096,0.21009711921215057,0.9725322723388672
232,0.4687386155128479,0.939182460308075,0.21042947471141815,0.9724968075752258
233,0.4656253457069397,0.9396116137504578,0.22204375267028809,0.9709790945053101
234,0.4738045930862427,0.9385693073272705,0.19839701056480408,0.9740656614303589
235,0.4635005593299866,0.9399065971374512,0.21948084235191345,0.9713007807731628
236,0.47095438838005066,0.9389187693595886,0.20805631577968597,0.9727975726127625
237,0.46818339824676514,0.9392571449279785,0.2437806874513626,0.9681344032287598
238,0.46468111872673035,0.9397368431091309,0.22226333618164062,0.9709550738334656
239,0.4644017219543457,0.9397318959236145,0.1870831549167633,0.9755374193191528
240,0.46066033840179443,0.9402684569358826,0.20750005543231964,0.9728761911392212
241,0.4666033983230591,0.9395115375518799,0.19501818716526031,0.9745068550109863
242,0.46390870213508606,0.9398259520530701,0.20360787212848663,0.9733824729919434
243,0.4659096300601959,0.939537525177002,0.21088097989559174,0.9724278450012207
244,0.45887088775634766,0.9405477643013,0.20179127156734467,0.9736230969429016
245,0.463134229183197,0.9399530291557312,0.2123006135225296,0.9722424745559692
246,0.457943320274353,0.9406173825263977,0.2084294557571411,0.9727548360824585
247,0.45871588587760925,0.9404928088188171,0.20946986973285675,0.9726188778877258
248,0.4618533253669739,0.9401229023933411,0.2137102484703064,0.9720574617385864
249,0.45501312613487244,0.9410051107406616,0.19923482835292816,0.9739452600479126
250,0.45670413970947266,0.940801203250885,0.20737972855567932,0.9728903770446777
251,0.4522775709629059,0.9413848519325256,0.19954346120357513,0.9739190340042114
252,0.45538821816444397,0.9409521818161011,0.19789528846740723,0.974133312702179
253,0.4547811448574066,0.9409690499305725,0.2011570781469345,0.9737030863761902
254,0.4514565169811249,0.9415415525436401,0.20059539377689362,0.973777174949646
255,0.4529321789741516,0.9412862658500671,0.1949174851179123,0.9745192527770996
256,0.44683560729026794,0.9420773386955261,0.2087756097316742,0.9727070927619934
257,0.4501386284828186,0.9416514039039612,0.19916625320911407,0.9739630818367004
258,0.4509752690792084,0.9414970874786377,0.19433768093585968,0.974591851234436
259,0.4510705769062042,0.941530704498291,0.20141953229904175,0.9736617803573608
260,0.44905927777290344,0.941760241985321,0.19018112123012543,0.9751361608505249
261,0.44550246000289917,0.9422280192375183,0.1901385635137558,0.975141167640686
262,0.4474447965621948,0.9419862031936646,0.19830086827278137,0.9740737676620483
263,0.4487801790237427,0.9418530464172363,0.19636087119579315,0.9743250608444214
264,0.4407093822956085,0.9428703188896179,0.19410622119903564,0.9746167063713074
265,0.44719114899635315,0.9420340657234192,0.197501540184021,0.9741798639297485
266,0.44432833790779114,0.9424499869346619,0.19158698618412018,0.9749656915664673
267,0.44234395027160645,0.942692220211029,0.1775919497013092,0.9767853617668152
268,0.4439644515514374,0.9423856139183044,0.19509002566337585,0.9744928479194641
269,0.44444739818573,0.9423817992210388,0.18583613634109497,0.9757021069526672
270,0.4423280954360962,0.9426915049552917,0.20189489424228668,0.973595142364502
271,0.4402482807636261,0.942901611328125,0.1886596381664276,0.975337028503418
272,0.44095391035079956,0.9428771138191223,0.18954358994960785,0.9752217531204224
273,0.4414990544319153,0.9427505135536194,0.18533027172088623,0.9757746458053589
274,0.44127777218818665,0.942786455154419,0.1904703974723816,0.9751019477844238
275,0.4429636299610138,0.9425640106201172,0.18954496085643768,0.9752198457717896
276,0.43929561972618103,0.9430420398712158,0.2078973352909088,0.97282874584198
277,0.43860748410224915,0.9430881142616272,0.1862780898809433,0.9756474494934082
278,0.4434961676597595,0.9425185322761536,0.18579305708408356,0.9757043719291687
279,0.4371638000011444,0.9433115720748901,0.17893269658088684,0.9766035079956055
280,0.4353346824645996,0.943575918674469,0.18877607583999634,0.9753245115280151
281,0.43422937393188477,0.9436381459236145,0.17245428264141083,0.9774612188339233
282,0.4341709017753601,0.9436675906181335,0.1782160848379135,0.9767042398452759
283,0.43578070402145386,0.943528950214386,0.17331570386886597,0.9773435592651367
284,0.4347522258758545,0.9435429573059082,0.19006431102752686,0.9751531481742859
285,0.43363630771636963,0.9437728524208069,0.18106405436992645,0.976335883140564
286,0.4312130808830261,0.9440686106681824,0.1628432273864746,0.9787161946296692
287,0.4357632100582123,0.9434974789619446,0.18176943063735962,0.9762426614761353
288,0.4353404939174652,0.9435195922851562,0.16635668277740479,0.9782558679580688
289,0.4320477843284607,0.9439547657966614,0.1940639168024063,0.9746252298355103
290,0.4317004680633545,0.944077730178833,0.18331094086170197,0.9760282635688782
291,0.4263239800930023,0.9446578025817871,0.17649772763252258,0.9769150614738464
292,0.4292469918727875,0.9443404674530029,0.1645505577325821,0.978487491607666
293,0.428344190120697,0.9444913268089294,0.18003661930561066,0.9764671325683594
294,0.4274543523788452,0.944547176361084,0.1817936897277832,0.9762331247329712
295,0.4242629408836365,0.944964587688446,0.18306419253349304,0.9760719537734985
296,0.42875513434410095,0.9444050192832947,0.17089812457561493,0.9776571393013
297,0.4296826124191284,0.9442464113235474,0.17504115402698517,0.9771169424057007
298,0.42848002910614014,0.9444217681884766,0.17566289007663727,0.9770313501358032
299,0.4264243245124817,0.9446771740913391,0.16909827291965485,0.977893054485321
300,0.4269842505455017,0.9446192383766174,0.180710107088089,0.9763781428337097
301,0.42199811339378357,0.9452269673347473,0.17414267361164093,0.9772289395332336
302,0.4234933853149414,0.9451187252998352,0.17101120948791504,0.9776361584663391
303,0.4262484610080719,0.9447370767593384,0.16649283468723297,0.9782368540763855
304,0.4237985908985138,0.9450114369392395,0.16645030677318573,0.9782518148422241
305,0.42258399724960327,0.9451850056648254,0.1710669845342636,0.9776390194892883
306,0.41875120997428894,0.9457129240036011,0.17342527210712433,0.9773281812667847
307,0.4226231575012207,0.9452832937240601,0.163059800863266,0.9786844253540039
308,0.42023780941963196,0.9454768300056458,0.17774663865566254,0.9767711758613586
309,0.4210631549358368,0.9454193115234375,0.17978663742542267,0.976499080657959
310,0.4196496605873108,0.9455161690711975,0.17058098316192627,0.9777048826217651
311,0.4173763394355774,0.9458126425743103,0.15819551050662994,0.9793329238891602
312,0.4204007685184479,0.945482075214386,0.16739113628864288,0.9781308174133301
313,0.4224466383457184,0.9452228546142578,0.15621870756149292,0.9795872569084167
314,0.4218842089176178,0.9452987313270569,0.1618369221687317,0.9788501858711243
315,0.4196813404560089,0.9455680847167969,0.15977831184864044,0.9791175723075867
316,0.41491633653640747,0.946190357208252,0.1626056283712387,0.9787544012069702
317,0.4184248447418213,0.9457084536552429,0.16794206202030182,0.9780529737472534
318,0.42176783084869385,0.9453073740005493,0.16368944942951202,0.9786155819892883
